# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
1.026000000000000085e+02;1.258593124717649125e+01;5.753113480755815345e+01;1.815273706267793163e-01;6.981345363244294278e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.027000000000000028e+02;1.268422454045270520e+01;5.754953123375320700e+01;1.885087018123255131e-01;6.981345363383516245e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.028000000000000114e+02;1.278238700788035231e+01;5.756861342409795412e+01;1.954900329978852269e-01;6.981345363190855080e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.029000000000000057e+02;1.288041386513980058e+01;5.758838044854955740e+01;2.024713641833700839e-01;6.981345363340626942e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.030000000000000000e+02;1.297830033452092913e+01;5.760883134368723546e+01;2.094526953688201076e-01;6.981345363134408566e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.031000000000000085e+02;1.307604164515595002e+01;5.762996511275914457e+01;2.164340265544128228e-01;6.981345363533855708e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.032000000000000028e+02;1.317363303325190671e+01;5.765178072573103663e+01;2.234153577399903834e-01;6.981345363104934920e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.033000000000000114e+02;1.327106974232292558e+01;5.767427711933637369e+01;2.303966889254946138e-01;6.981345363290415718e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.034000000000000057e+02;1.336834702342196124e+01;5.769745319712822607e+01;2.373780201111002075e-01;6.981345363414787064e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.035000000000000000e+02;1.346546013537232156e+01;5.772130782953266959e+01;2.443593512965183956e-01;6.981345363128090009e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.036000000000000085e+02;1.356240434499873082e+01;5.774583985390384555e+01;2.513406824820723640e-01;6.981345363344138022e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.037000000000000028e+02;1.365917492735795946e+01;5.777104807458064784e+01;2.583220136676329104e-01;6.981345363337904120e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.038000000000000114e+02;1.375576716596921578e+01;5.779693126294497318e+01;2.653033448531650906e-01;6.981345363227829670e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.039000000000000057e+02;1.385217635304391592e+01;5.782348815748160575e+01;2.722846760387629961e-01;6.981345363285676453e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.040000000000000000e+02;1.394839778971522115e+01;5.785071746383972879e+01;2.792660072243100533e-01;6.981345363403849980e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.041000000000000085e+02;1.404442678626702623e+01;5.787861785489596400e+01;2.862473384098040419e-01;6.981345363097625489e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.042000000000000028e+02;1.414025866236247708e+01;5.790718797081908775e+01;2.932286695953555400e-01;6.981345363377082502e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.043000000000000114e+02;1.423588874727218823e+01;5.793642641913631763e+01;3.002100007809233584e-01;6.981345363331362130e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.044000000000000057e+02;1.433131238010177455e+01;5.796633177480111954e+01;3.071913319663684416e-01;6.981345363190578912e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.045000000000000000e+02;1.442652491001912196e+01;5.799690258026274137e+01;3.141726631519204394e-01;6.981345363265512027e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.046000000000000085e+02;1.452152169648101321e+01;5.802813734553719627e+01;3.211539943374723260e-01;6.981345363428538564e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.047000000000000028e+02;1.461629810945926700e+01;5.806003454827992272e+01;3.281353255230690102e-01;6.981345363100879831e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.048000000000000114e+02;1.471084952966648629e+01;5.809259263385993677e+01;3.351166567085966941e-01;6.981345363453977937e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.049000000000000057e+02;1.480517134878109609e+01;5.812581001543562564e+01;3.420979878941058372e-01;6.981345363256977188e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.050000000000000000e+02;1.489925896967204899e+01;5.815968507403211163e+01;3.490793190796169787e-01;6.981345363146601590e-02;4.000000000000000000e+00;0.000000000000000000e+00
