# x_m, y_m, w_tr_right_m, w_tr_left_m
3.291102530946837801e-01,-3.920523905035862455e+00,4.000000000000000222e-01,4.000000000000000222e-01
2.309414281775090949e-01,-3.939573481341512640e+00,4.000000000000000222e-01,4.000000000000000222e-01
1.321676254100196957e-01,-3.955185469489697514e+00,4.000000000000000222e-01,4.000000000000000222e-01
3.290910240757160404e-02,-3.967340552287565103e+00,4.000000000000000222e-01,4.000000000000000222e-01
-6.671317166095361295e-02,-3.976023998461271969e+00,4.000000000000000222e-01,4.000000000000000222e-01
-1.665778170014088622e-01,-3.981225206152207985e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.665631496724036320e-01,-3.982937843489270602e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.665473412210099036e-01,-3.981159822557841288e+00,4.000000000000000222e-01,4.000000000000000222e-01
-4.664085632815002658e-01,-3.975893308614576238e+00,4.000000000000000222e-01,4.000000000000000222e-01
-5.660251399941026440e-01,-3.967144724735115258e+00,4.000000000000000222e-01,4.000000000000000222e-01
-6.652756841657915254e-01,-3.954924707941895878e+00,4.000000000000000222e-01,4.000000000000000222e-01
-7.640392898115193621e-01,-3.939248233842509439e+00,4.000000000000000222e-01,4.000000000000000222e-01
-8.621955122021883744e-01,-3.920134081454770936e+00,4.000000000000000222e-01,4.000000000000000222e-01
-9.596251421845871654e-01,-3.897606750041861634e+00,4.000000000000000222e-01,4.000000000000000222e-01
-1.056207996860900389e+00,-3.871689151469694945e+00,4.000000000000000222e-01,4.000000000000000222e-01
-1.151831900954468635e+00,-3.842429890308753038e+00,4.000000000000000222e-01,4.000000000000000222e-01
-1.247338178187133328e+00,-3.812790060154003235e+00,4.000000000000000222e-01,4.000000000000000222e-01
-1.343591610540181280e+00,-3.785673636828550848e+00,4.000000000000000222e-01,4.000000000000000222e-01
-1.440520832780417315e+00,-3.761082675136359743e+00,4.000000000000000222e-01,4.000000000000000222e-01
-1.538060860155795240e+00,-3.739038470750960741e+00,4.000000000000000222e-01,4.000000000000000222e-01
-1.636144450277716045e+00,-3.719554941618390842e+00,4.000000000000000222e-01,4.000000000000000222e-01
-1.734704482431044026e+00,-3.702645752147742275e+00,4.000000000000000222e-01,4.000000000000000222e-01
-1.833673376297423552e+00,-3.688322443435945175e+00,4.000000000000000222e-01,4.000000000000000222e-01
-1.932983308026814839e+00,-3.676594713807812553e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.032566206627619554e+00,-3.667471126113429403e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.132353830858382704e+00,-3.660955947745700101e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.232277745086792553e+00,-3.657061082434265309e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.332269620203590410e+00,-3.655761353550860182e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.432213948737632858e+00,-3.652439166422589256e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.531725671165414138e+00,-3.642564899056208283e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.630378665012795825e+00,-3.626208063607406995e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.727750290241093278e+00,-3.603431311309158502e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.823423449220181070e+00,-3.574334230984777871e+00,4.000000000000000222e-01,4.000000000000000222e-01
-2.916988305452854480e+00,-3.539040914977519936e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.008044057704577945e+00,-3.497702698464477677e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.096200651864820408e+00,-3.450496620428455508e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.181080453187889123e+00,-3.397624907792693438e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.262319863586657487e+00,-3.339314043136586196e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.339570879271439807e+00,-3.275813812478320486e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.412502581465115092e+00,-3.207396230384515601e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.480802553941562127e+00,-3.134354376075235038e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.544178221390580141e+00,-3.057001137605126928e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.602358102433195874e+00,-2.975667871646086926e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.655092973639618048e+00,-2.890702984044150270e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.702156933042011211e+00,-2.802470437328402841e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.743348383271207336e+00,-2.711348191755051928e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.778490836698993327e+00,-2.617726585695029584e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.807433892519347829e+00,-2.522006665634374922e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.830053044883145574e+00,-2.424598460329002947e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.846253378227885822e+00,-2.325919254208142384e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.855958018244796559e+00,-2.226391687048387080e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.859153668559900385e+00,-2.126442369837415303e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.859136805116361479e+00,-2.026442529450361629e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.859141238771166105e+00,-1.926442485881032063e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.859140367595487398e+00,-1.826442500545403247e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.859139418643395825e+00,-1.726442485457243103e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.859144085627442156e+00,-1.626442531145513293e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.859126356770593791e+00,-1.526442363642199762e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.855776252379650604e+00,-1.426498910832430411e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.845874076429601551e+00,-1.326989977148717248e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.829489574582085165e+00,-1.228341569347540130e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.806685522923947573e+00,-1.130976335749038553e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.777561615647342386e+00,-1.035311339088277993e+00,4.000000000000000222e-01,4.000000000000000222e-01
-3.742242065758780711e+00,-9.417563829200995551e-01,4.000000000000000222e-01,4.000000000000000222e-01
-3.700878318565513414e+00,-8.507122255260797239e-01,4.000000000000000222e-01,4.000000000000000222e-01
-3.653647523207483427e+00,-7.625688714944992563e-01,4.000000000000000222e-01,4.000000000000000222e-01
-3.600752012226147603e+00,-6.777038988151623533e-01,4.000000000000000222e-01,4.000000000000000222e-01
-3.542418370229506674e+00,-5.964808420645124620e-01,4.000000000000000222e-01,4.000000000000000222e-01
-3.478896480780476086e+00,-5.192476349758636811e-01,4.000000000000000222e-01,4.000000000000000222e-01
-3.410458451233052468e+00,-4.463351200395512253e-01,4.000000000000000222e-01,4.000000000000000222e-01
-3.337397448395253985e+00,-3.780556312937967123e-01,4.000000000000000222e-01,4.000000000000000222e-01
-3.260026442348811226e+00,-3.147016562865332934e-01,4.000000000000000222e-01,4.000000000000000222e-01
-3.178676865875484037e+00,-2.565445835348983405e-01,4.000000000000000222e-01,4.000000000000000222e-01
-3.093697194692603070e+00,-2.038335385347778694e-01,4.000000000000000222e-01,4.000000000000000222e-01
-3.005451454649287868e+00,-1.567943220505738644e-01,4.000000000000000222e-01,4.000000000000000222e-01
-2.914317662548091992e+00,-1.156284222475466444e-01,4.000000000000000222e-01,4.000000000000000222e-01
-2.820686206108385718e+00,-8.051222930217336038e-02,4.000000000000000222e-01,4.000000000000000222e-01
-2.724958174434869207e+00,-5.159598672607553643e-02,4.000000000000000222e-01,4.000000000000000222e-01
-2.627543629452401941e+00,-2.900425280873207903e-02,4.000000000000000222e-01,4.000000000000000222e-01
-2.528859888642169373e+00,-1.283120094149641649e-02,4.000000000000000222e-01,4.000000000000000222e-01
-2.429329589194012318e+00,-3.155921349326618747e-03,4.000000000000000222e-01,4.000000000000000222e-01
-2.329379435804626919e+00,1.713790355249691021e-05,4.000000000000000222e-01,4.000000000000000222e-01
-2.229379640883544678e+00,-4.592087417397521067e-06,4.000000000000000222e-01,4.000000000000000222e-01
-2.129379585932815733e+00,1.230446114545378993e-06,4.000000000000000222e-01,4.000000000000000222e-01
-2.029379600656818550e+00,-3.296970432177150105e-07,4.000000000000000222e-01,4.000000000000000222e-01
-1.929379596711535472e+00,8.834205600599748546e-08,4.000000000000000222e-01,4.000000000000000222e-01
-1.829379597768669985e+00,-2.367118301147812637e-08,4.000000000000000222e-01,4.000000000000000222e-01
-1.729379597485409814e+00,6.342673949002293205e-09,4.000000000000000222e-01,4.000000000000000222e-01
-1.629379597561310788e+00,-1.699514761147946328e-09,4.000000000000000222e-01,4.000000000000000222e-01
-1.529379597540972524e+00,4.553832332691713768e-10,4.000000000000000222e-01,4.000000000000000222e-01
-1.429379597546423630e+00,-1.220199199527012323e-10,4.000000000000000222e-01,4.000000000000000222e-01
-1.329379597544962488e+00,3.269481281397007091e-11,4.000000000000000222e-01,4.000000000000000222e-01
-1.229379597545352087e+00,-8.760850734558175163e-12,4.000000000000000222e-01,4.000000000000000222e-01
-1.129379597545249636e+00,2.347184989160471933e-12,4.000000000000000222e-01,4.000000000000000222e-01
-1.029379597545276193e+00,-6.291800609098988406e-13,4.000000000000000222e-01,4.000000000000000222e-01
-9.293795975452705527e-01,1.683587119292162114e-13,4.000000000000000222e-01,4.000000000000000222e-01
-8.293795975452712410e-01,-4.531703308050961098e-14,4.000000000000000222e-01,4.000000000000000222e-01
-7.293795975452692648e-01,1.196147039566120094e-14,4.000000000000000222e-01,4.000000000000000222e-01
-6.293795975452715075e-01,-3.362502222903638929e-15,4.000000000000000222e-01,4.000000000000000222e-01
-5.293795975452700864e-01,7.691810515789241483e-16,4.000000000000000222e-01,4.000000000000000222e-01
-4.293795975452723290e-01,-3.192831513928995971e-16,4.000000000000000222e-01,4.000000000000000222e-01
-3.293795975452708524e-01,1.718666240530524345e-17,4.000000000000000222e-01,4.000000000000000222e-01
-2.293795975452694313e-01,-1.259321134222416515e-16,4.000000000000000222e-01,4.000000000000000222e-01
-1.293795975452716462e-01,2.244386779878875396e-16,4.000000000000000222e-01,4.000000000000000222e-01
-2.937959754526919820e-02,1.021277902628364595e-14,4.000000000000000222e-01,4.000000000000000222e-01
