# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
4.900000000000000355e+00;3.324587997688315255e+00;-2.228261397702784308e+00;-1.636519750719242827e+00;-7.425072464557309626e-01;4.000000000000000000e+00;0.000000000000000000e+00
5.000000000000000000e+00;3.314755202226364883e+00;-2.327776925892986348e+00;-1.702004924259508334e+00;-6.313048350731522707e-01;4.000000000000000000e+00;0.000000000000000000e+00
5.100000000000000533e+00;3.298435508420405338e+00;-2.426436208443278453e+00;-1.767459902754391798e+00;-6.609637778804167141e-01;4.000000000000000000e+00;0.000000000000000000e+00
5.200000000000000178e+00;3.275696483728204100e+00;-2.523816598280077539e+00;-1.832923237911966874e+00;-6.530827475066165455e-01;4.000000000000000000e+00;0.000000000000000000e+00
5.300000000000000711e+00;3.246636186413838221e+00;-2.619500954935748194e+00;-1.898384274030095797e+00;-6.551670386374146560e-01;4.000000000000000000e+00;0.000000000000000000e+00
5.400000000000000355e+00;3.211378920476137822e+00;-2.713079395353118706e+00;-1.963845938900346644e+00;-6.546182228401413727e-01;4.000000000000000000e+00;0.000000000000000000e+00
5.500000000000000000e+00;3.170075767085845708e+00;-2.804151059733131390e+00;-2.029307432843226344e+00;-6.547620506162408205e-01;4.000000000000000000e+00;0.000000000000000000e+00
5.600000000000000533e+00;3.122903641881784598e+00;-2.892325825902238634e+00;-2.094768972970582510e+00;-6.547245410005381183e-01;4.000000000000000000e+00;0.000000000000000000e+00
5.700000000000000178e+00;3.070064619101834147e+00;-2.977225981245196884e+00;-2.160230500696692424e+00;-6.547342736630334947e-01;4.000000000000000000e+00;0.000000000000000000e+00
5.800000000000000711e+00;3.011785043245383875e+00;-3.058487840491684651e+00;-2.225692031732243059e+00;-6.547317590243355578e-01;4.000000000000000000e+00;0.000000000000000000e+00
5.900000000000000355e+00;2.948314565772728102e+00;-3.135763303686665004e+00;-2.291153561885747258e+00;-6.547324176227147241e-01;4.000000000000000000e+00;0.000000000000000000e+00
6.000000000000000000e+00;2.879925073939268554e+00;-3.208721347327216034e+00;-2.356615092292908997e+00;-6.547321955516747227e-01;4.000000000000000000e+00;0.000000000000000000e+00
6.100000000000000533e+00;2.806909526597089144e+00;-3.277049442352081510e+00;-2.422076622545279001e+00;-6.547324661840069338e-01;4.000000000000000000e+00;0.000000000000000000e+00
6.200000000000000178e+00;2.729580699120223386e+00;-3.340454892970637246e+00;-2.487538153196832802e+00;-6.547315563736672006e-01;4.000000000000000000e+00;0.000000000000000000e+00
6.300000000000000711e+00;2.648269843609770469e+00;-3.398666090267546736e+00;-2.552999682301420048e+00;-6.547350666874121039e-01;4.000000000000000000e+00;0.000000000000000000e+00
6.400000000000000355e+00;2.563325269909787263e+00;-3.451433676498684822e+00;-2.618461217569515664e+00;-6.547214669795088371e-01;4.000000000000000000e+00;0.000000000000000000e+00
6.500000000000000000e+00;2.475110853543912359e+00;-3.498531610159593797e+00;-2.683922728383712375e+00;-6.547738984924387218e-01;4.000000000000000000e+00;0.000000000000000000e+00
6.600000000000000533e+00;2.384004477054793458e+00;-3.539758146141115613e+00;-2.749384335650880473e+00;-6.545727953371818231e-01;4.000000000000000000e+00;0.000000000000000000e+00
6.700000000000000178e+00;2.290396411018736256e+00;-3.574936654562645977e+00;-2.814845564625540142e+00;-6.553403770490962010e-01;4.000000000000000000e+00;0.000000000000000000e+00
6.800000000000000711e+00;2.194687643232717811e+00;-3.603916550842998223e+00;-2.880308269325003945e+00;-6.524245261709720189e-01;4.000000000000000000e+00;0.000000000000000000e+00
