# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
5.900000000000000355e+00;5.804999168703100842e+00;8.299691904128125852e-01;3.420852280912637933e-01;6.981345363349704403e-02;4.000000000000000000e+00;0.000000000000000000e+00
6.000000000000000000e+00;5.899087221825463523e+00;8.638430484670469589e-01;3.490665592768001368e-01;6.981345363233923407e-02;4.000000000000000000e+00;0.000000000000000000e+00
6.100000000000000533e+00;5.992936499378419768e+00;8.983729355595823085e-01;3.560478904623235463e-01;6.981345363290147876e-02;4.000000000000000000e+00;0.000000000000000000e+00
6.200000000000000178e+00;6.086542427262005006e+00;9.335571687456026835e-01;3.630292216478663292e-01;6.981345363310804963e-02;4.000000000000000000e+00;0.000000000000000000e+00
6.300000000000000711e+00;6.179900443236820529e+00;9.693940331882568984e-01;3.700105528334132199e-01;6.981345363272115079e-02;4.000000000000000000e+00;0.000000000000000000e+00
6.400000000000000355e+00;6.273005997146395174e+00;1.005881782242234346e+00;3.769918840189501741e-01;6.981345363303598228e-02;4.000000000000000000e+00;0.000000000000000000e+00
6.500000000000000000e+00;6.365854551138956374e+00;1.043018637538900339e+00;3.839732152044670332e-01;6.981345363215070432e-02;4.000000000000000000e+00;0.000000000000000000e+00
6.600000000000000533e+00;6.458441579888592798e+00;1.080802789072965675e+00;3.909545463900063744e-01;6.981345363363908318e-02;4.000000000000000000e+00;0.000000000000000000e+00
6.700000000000000178e+00;6.550762570815810371e+00;1.119232395290715720e+00;3.979358775755550415e-01;6.981345363253765868e-02;4.000000000000000000e+00;0.000000000000000000e+00
6.800000000000000711e+00;6.642813024307488767e+00;1.158305583179749965e+00;4.049172087610848902e-01;6.981345363276590665e-02;4.000000000000000000e+00;0.000000000000000000e+00
6.900000000000000355e+00;6.734588453936160235e+00;1.198020448360278545e+00;4.118985399466250641e-01;6.981345363312869978e-02;4.000000000000000000e+00;0.000000000000000000e+00
7.000000000000000000e+00;6.826084386678696880e+00;1.238375055177942441e+00;4.188798711321605195e-01;6.981345363257909775e-02;4.000000000000000000e+00;0.000000000000000000e+00
7.100000000000000533e+00;6.917296363134306958e+00;1.279367436798146906e+00;4.258612023176857608e-01;6.981345363277136062e-02;4.000000000000000000e+00;0.000000000000000000e+00
7.200000000000000178e+00;7.008219937741880123e+00;1.320995595301928560e+00;4.328425335032283217e-01;6.981345363313030961e-02;4.000000000000000000e+00;0.000000000000000000e+00
7.300000000000000711e+00;7.098850678996666552e+00;1.363257501783332604e+00;4.398238646887742687e-01;6.981345363271219961e-02;4.000000000000000000e+00;0.000000000000000000e+00
7.400000000000000355e+00;7.189184169666257951e+00;1.406151096448291948e+00;4.468051958742993990e-01;6.981345363283325556e-02;4.000000000000000000e+00;0.000000000000000000e+00
7.500000000000000000e+00;7.279216007005879341e+00;1.449674288715024906e+00;4.537865270598288037e-01;6.981345363266552861e-02;4.000000000000000000e+00;0.000000000000000000e+00
7.600000000000000533e+00;7.368941802972972077e+00;1.493824957315927682e+00;4.607678582453726412e-01;6.981345363313118391e-02;4.000000000000000000e+00;0.000000000000000000e+00
7.700000000000000178e+00;7.458357184441061882e+00;1.538600950400961009e+00;4.677491894309123710e-01;6.981345363283619765e-02;4.000000000000000000e+00;0.000000000000000000e+00
7.800000000000000711e+00;7.547457793412903904e+00;1.584000085642527589e+00;4.747305206164436631e-01;6.981345363260957337e-02;4.000000000000000000e+00;0.000000000000000000e+00
7.900000000000000355e+00;7.636239287232880812e+00;1.630020150341835672e+00;4.817118518019875006e-01;6.981345363334667820e-02;4.000000000000000000e+00;0.000000000000000000e+00
8.000000000000000000e+00;7.724697338798658386e+00;1.676658901536749458e+00;4.886931829875179600e-01;6.981345363210081367e-02;4.000000000000000000e+00;0.000000000000000000e+00
8.099999999999999645e+00;7.812827636772093243e+00;1.723914066111095655e+00;4.956745141730466986e-01;6.981345363346549981e-02;4.000000000000000000e+00;0.000000000000000000e+00
8.200000000000001066e+00;7.900625885789346547e+00;1.771783340905471960e+00;5.026558453585959763e-01;6.981345363260817172e-02;4.000000000000000000e+00;0.000000000000000000e+00
8.300000000000000711e+00;7.988087806670245428e+00;1.820264392829478162e+00;5.096371765441176649e-01;6.981345363261563797e-02;4.000000000000000000e+00;0.000000000000000000e+00
8.400000000000000355e+00;8.075209136626845918e+00;1.869354858975443179e+00;5.166185077296594486e-01;6.981345363335894616e-02;4.000000000000000000e+00;0.000000000000000000e+00
8.500000000000000000e+00;8.161985629471185888e+00;1.919052346733589154e+00;5.235998389152062282e-01;6.981345363262426995e-02;4.000000000000000000e+00;0.000000000000000000e+00
8.599999999999999645e+00;8.248413055822252815e+00;1.969354433908634627e+00;5.305811701007294712e-01;6.981345363261108605e-02;4.000000000000000000e+00;0.000000000000000000e+00
8.700000000000001066e+00;8.334487203312109571e+00;2.020258668837858984e+00;5.375625012862641494e-01;6.981345363309789109e-02;4.000000000000000000e+00;0.000000000000000000e+00
8.800000000000000711e+00;8.420203876791196862e+00;2.071762570510590429e+00;5.445438324717979395e-01;6.981345363272588311e-02;4.000000000000000000e+00;0.000000000000000000e+00
8.900000000000000355e+00;8.505558898532813217e+00;2.123863628689127481e+00;5.515251636573499372e-01;6.981345363313433416e-02;4.000000000000000000e+00;0.000000000000000000e+00
9.000000000000000000e+00;8.590548108436715680e+00;2.176559304031086217e+00;5.585064948428900555e-01;6.981345363259344738e-02;4.000000000000000000e+00;0.000000000000000000e+00
9.099999999999999645e+00;8.675167364231898048e+00;2.229847028213158389e+00;5.654878260284080804e-01;6.981345363275155702e-02;4.000000000000000000e+00;0.000000000000000000e+00
9.200000000000001066e+00;8.759412541678457842e+00;2.283724204056297946e+00;5.724691572139473106e-01;6.981345363314070407e-02;4.000000000000000000e+00;0.000000000000000000e+00
9.300000000000000711e+00;8.843279534768624828e+00;2.338188205652299345e+00;5.794504883994809896e-01;6.981345363249463754e-02;4.000000000000000000e+00;0.000000000000000000e+00
9.400000000000000355e+00;8.926764255926869396e+00;2.393236378491778726e+00;5.864318195850146687e-01;6.981345363305378748e-02;4.000000000000000000e+00;0.000000000000000000e+00
9.500000000000000000e+00;9.009862636209136966e+00;2.448866039593557531e+00;5.934131507705572295e-01;6.981345363291620310e-02;4.000000000000000000e+00;0.000000000000000000e+00
9.600000000000001421e+00;9.092570625501156911e+00;2.505074477635424568e+00;6.003944819560941282e-01;6.981345363257018821e-02;4.000000000000000000e+00;0.000000000000000000e+00
9.700000000000001066e+00;9.174884192715840214e+00;2.561858953086277424e+00;6.073758131416244765e-01;6.981345363310058338e-02;4.000000000000000000e+00;0.000000000000000000e+00
9.800000000000000711e+00;9.256799325989756966e+00;2.619216698339655647e+00;6.143571443271541588e-01;6.981345363240025470e-02;4.000000000000000000e+00;0.000000000000000000e+00
9.900000000000000355e+00;9.338312032878659963e+00;2.677144917848619521e+00;6.213384755127052683e-01;6.981345363371663226e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.000000000000000000e+01;9.419418340552075719e+00;2.735640788262011736e+00;6.283198066982359498e-01;6.981345363202816345e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.010000000000000142e+01;9.500114295986941571e+00;2.794701458562049101e+00;6.353011378837707390e-01;6.981345363337015941e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.020000000000000107e+01;9.580395966160251575e+00;2.854324050203294494e+00;6.422824690693164085e-01;6.981345363257984715e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.030000000000000071e+01;9.660259438240775154e+00;2.914505657252942417e+00;6.492638002548434262e-01;6.981345363287651262e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.040000000000000036e+01;9.739700819779745444e+00;2.975243346532455480e+00;6.562451314403775493e-01;6.981345363268121051e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.050000000000000000e+01;9.818716238900572435e+00;3.036534157760523822e+00;6.632264626259339879e-01;6.981345363376430246e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.060000000000000142e+01;9.897301844487563116e+00;3.098375103697347477e+00;6.702077938114359146e-01;6.981345363109246749e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.070000000000000107e+01;9.975453806373616672e+00;3.160763170290214141e+00;6.771891249969784754e-01;6.981345363463269116e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.080000000000000071e+01;1.005316831552688406e+01;3.223695316820436751e+00;6.841704561825411313e-01;6.981345363192491271e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.090000000000000036e+01;1.013044158423645591e+01;3.287168476051512744e+00;6.911517873680448343e-01;6.981345363282603911e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.100000000000000000e+01;1.020726984629693135e+01;3.351179554378643122e+00;6.981331185535872841e-01;6.981345363297938866e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.110000000000000142e+01;1.028364935719199558e+01;3.415725431979509619e+00;7.051144497391399479e-01;6.981345363326733888e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.120000000000000107e+01;1.035957639427692278e+01;3.480802962966318415e+00;7.120957809246655223e-01;6.981345363209448540e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.130000000000000071e+01;1.043504725696001678e+01;3.546408975539135700e+00;7.190771121102079722e-01;6.981345363370568269e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.140000000000000036e+01;1.051005826688295741e+01;3.612540272140482678e+00;7.260584432957495338e-01;6.981345363207365484e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.150000000000000000e+01;1.058460576810010423e+01;3.679193629611164251e+00;7.330397744812598981e-01;6.981345363303276264e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.160000000000000142e+01;1.065868612725666154e+01;3.746365799347381120e+00;7.400211056667963527e-01;6.981345363282982774e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.170000000000000107e+01;1.073229573376576518e+01;3.814053507459046255e+00;7.470024368523523473e-01;6.981345363332251697e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.180000000000000071e+01;1.080543099998447154e+01;3.882253454929363023e+00;7.539837680378927987e-01;6.981345363227026146e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.190000000000000036e+01;1.087808836138860968e+01;3.950962317775604138e+00;7.609650992234276989e-01;6.981345363350367761e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.200000000000000000e+01;1.095026427674650193e+01;4.020176747211128720e+00;7.679464304089609339e-01;6.981345363220180233e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.210000000000000142e+01;1.102195522829157781e+01;4.089893369808590862e+00;7.749277615944837327e-01;6.981345363281024619e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.220000000000000107e+01;1.109315772189380134e+01;4.160108787664358765e+00;7.819090927800262936e-01;6.981345363341434629e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.230000000000000071e+01;1.116386828722999347e+01;4.230819578564128491e+00;7.888904239655619710e-01;6.981345363228086409e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.240000000000000036e+01;1.123408347795296258e+01;4.302022296149711877e+00;7.958717551511002020e-01;6.981345363322802311e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.250000000000000000e+01;1.130379987185946788e+01;4.373713470087007948e+00;8.028530863366343251e-01;6.981345363245182456e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.260000000000000142e+01;1.137301407105702999e+01;4.445889606235152947e+00;8.098344175221741104e-01;6.981345363353003153e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.270000000000000107e+01;1.144172270212951936e+01;4.518547186816805450e+00;8.168157487077114531e-01;6.981345363193940112e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.280000000000000071e+01;1.150992241630159540e+01;4.591682670589610105e+00;8.237970798932439109e-01;6.981345363384301728e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.290000000000000036e+01;1.157760988960190041e+01;4.665292493018791120e+00;8.307784110787725940e-01;6.981345363195996800e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.300000000000000000e+01;1.164478182302508280e+01;4.739373066450875527e+00;8.377597422643159319e-01;6.981345363361923795e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.310000000000000142e+01;1.171143494269257346e+01;4.813920780288569290e+00;8.447410734498623786e-01;6.981345363216943933e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.320000000000000107e+01;1.177756600001215936e+01;4.888932001166705454e+00;8.517224046353925049e-01;6.981345363348920308e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.330000000000000071e+01;1.184317177183631209e+01;4.964403073129360244e+00;8.587037358209258509e-01;6.981345363232549506e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.340000000000000036e+01;1.190824906061928345e+01;5.040330317808015437e+00;8.656850670064537567e-01;6.981345363313436192e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.350000000000000000e+01;1.197279469457294709e+01;5.116710034600858492e+00;8.726663981919956514e-01;6.981345363252566827e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.360000000000000142e+01;1.203680552782138591e+01;5.193538500853125406e+00;8.796477293775301076e-01;6.981345363325182352e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.370000000000000107e+01;1.210027844055422186e+01;5.270811972038552895e+00;8.866290605630771093e-01;6.981345363283579519e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.380000000000000071e+01;1.216321033917866856e+01;5.348526681941873306e+00;8.936103917486055703e-01;6.981345363225292810e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.390000000000000036e+01;1.222559815647031733e+01;5.426678842842379780e+00;9.005917229341355856e-01;6.981345363358572309e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.400000000000000000e+01;1.228743885172261407e+01;5.505264645698539461e+00;9.075730541196903589e-01;6.981345363257765446e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.410000000000000142e+01;1.234872941089508025e+01;5.584280260333632562e+00;9.145543853052110483e-01;6.981345363245393398e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.420000000000000107e+01;1.240946684676019629e+01;5.663721835622432366e+00;9.215357164907426180e-01;6.981345363346684596e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.430000000000000071e+01;1.246964819904900068e+01;5.743585499678911077e+00;9.285170476762771852e-01;6.981345363230774537e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.440000000000000036e+01;1.252927053459537277e+01;5.823867360044940433e+00;9.354983788618215224e-01;6.981345363338650745e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.450000000000000000e+01;1.258833094747899040e+01;5.904563503880019937e+00;9.424797100473657485e-01;6.981345363273046278e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.460000000000000142e+01;1.264682655916696064e+01;5.985669998151967874e+00;9.494610412328798876e-01;6.981345363229767009e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.470000000000000107e+01;1.270475451865411820e+01;6.067182889828618642e+00;9.564423724184176745e-01;6.981345363338692378e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.480000000000000071e+01;1.276211200260196676e+01;6.149098206070497064e+00;9.634237036039632329e-01;6.981345363241206470e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.490000000000000036e+01;1.281889621547631108e+01;6.231411954424438626e+00;9.704050347894964679e-01;6.981345363339598598e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.500000000000000000e+01;1.287510438968348225e+01;6.314120123018183151e+00;9.773863659750379185e-01;6.981345363242046076e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.510000000000000142e+01;1.293073378570524312e+01;6.397218680755903719e+00;9.843676971605811454e-01;6.981345363332949749e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.520000000000000107e+01;1.298578169223229750e+01;6.480703577514681513e+00;9.913490283461033892e-01;6.981345363219657041e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.530000000000000071e+01;1.304024542629644934e+01;6.564570744341899022e+00;9.983303595316311840e-01;6.981345363342135457e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.540000000000000036e+01;1.309412233340135145e+01;6.648816093653564074e+00;1.005311690717177964e+00;6.981345363232779877e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.550000000000000000e+01;1.314740978765189894e+01;6.733435519433527361e+00;1.012293021902715973e+00;6.981345363339483412e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.560000000000000142e+01;1.320010519188219966e+01;6.818424897433606802e+00;1.019274353088252871e+00;6.981345363264333803e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.570000000000000107e+01;1.325220597778215925e+01;6.903780085374595643e+00;1.026255684273792212e+00;6.981345363262081438e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.580000000000000071e+01;1.330370960602266805e+01;6.989496923148154295e+00;1.033237015459300689e+00;6.981345363284478800e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.590000000000000036e+01;1.335461356637934927e+01;7.075571233019569917e+00;1.040218346644864678e+00;6.981345363334594267e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.600000000000000000e+01;1.340491537785490728e+01;7.161998819831376650e+00;1.047199677830405351e+00;6.981345363227653422e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.610000000000000142e+01;1.345461258880006739e+01;7.248775471207813403e+00;1.054181009015921600e+00;6.981345363307812912e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.619999999999999929e+01;1.350370277703303579e+01;7.335896957760133397e+00;1.061162340201473153e+00;6.981345363291220629e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.630000000000000071e+01;1.355218354995758112e+01;7.423359033292755704e+00;1.068143671387029592e+00;6.981345363305777041e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.640000000000000213e+01;1.360005254467962565e+01;7.511157435010191286e+00;1.075125002572517419e+00;6.981345363206235832e-02;4.000000000000000000e+00;0.000000000000000000e+00
