# x_m, y_m, w_tr_right_m, w_tr_left_m
-4.104497306892604058e+00,2.860995062227494667e+00,4.000000000000000222e-01,4.000000000000000222e-01
-4.203915404096263408e+00,2.850193848156723053e+00,4.000000000000000222e-01,4.000000000000000222e-01
-4.302339642512775342e+00,2.832519244950713500e+00,4.000000000000000222e-01,4.000000000000000222e-01
-4.399290314420537307e+00,2.808010706362423115e+00,4.000000000000000222e-01,4.000000000000000222e-01
-4.494294894081208191e+00,2.776800245186413552e+00,4.000000000000000222e-01,4.000000000000000222e-01
-4.586890340772494135e+00,2.739036598099207964e+00,4.000000000000000222e-01,4.000000000000000222e-01
-4.676625355592074484e+00,2.694904729614176819e+00,4.000000000000000222e-01,4.000000000000000222e-01
-4.763062581033363330e+00,2.644619488504856175e+00,4.000000000000000222e-01,4.000000000000000222e-01
-4.845780732612607444e+00,2.588426024688558869e+00,4.000000000000000222e-01,4.000000000000000222e-01
-4.924376652158001022e+00,2.526598200549290407e+00,4.000000000000000222e-01,4.000000000000000222e-01
-4.998467272753433832e+00,2.459437362114541337e+00,4.000000000000000222e-01,4.000000000000000222e-01
-5.067691485759829639e+00,2.387270841830837931e+00,4.000000000000000222e-01,4.000000000000000222e-01
-5.131711900814587501e+00,2.310450370852045410e+00,4.000000000000000222e-01,4.000000000000000222e-01
-5.190216490231025936e+00,2.229350362682357645e+00,4.000000000000000222e-01,4.000000000000000222e-01
-5.242920109783206328e+00,2.144366088885342858e+00,4.000000000000000222e-01,4.000000000000000222e-01
-5.289565888464102805e+00,2.055911752429361528e+00,4.000000000000000222e-01,4.000000000000000222e-01
-5.329926480443506698e+00,1.964418468953024854e+00,4.000000000000000222e-01,4.000000000000000222e-01
-5.363805173123860293e+00,1.870332165549401626e+00,4.000000000000000222e-01,4.000000000000000222e-01
-5.391036845893437679e+00,1.774111407374698857e+00,4.000000000000000222e-01,4.000000000000000222e-01
-5.411488774904040788e+00,1.676225162656921785e+00,4.000000000000000222e-01,4.000000000000000222e-01
-5.425061279950837090e+00,1.577150517002163355e+00,4.000000000000000222e-01,4.000000000000000222e-01
-5.431688210301501840e+00,1.477370348137577949e+00,4.000000000000000222e-01,4.000000000000000222e-01
-5.431337267106811417e+00,1.377370972424295292e+00,4.000000000000000222e-01,4.000000000000000222e-01
-5.424010160821292281e+00,1.277639774610834333e+00,4.000000000000000222e-01,4.000000000000000222e-01
-5.409742602866673522e+00,1.178662832379369085e+00,4.000000000000000222e-01,4.000000000000000222e-01
-5.388604131578768275e+00,1.080922547262423095e+00,4.000000000000000222e-01,4.000000000000000222e-01
-5.360697773286125845e+00,9.848952934767110090e-01,4.000000000000000222e-01,4.000000000000000222e-01
-5.326159540172273665e+00,8.910490961333894511e-01,4.000000000000000222e-01,4.000000000000000222e-01
-5.285157767368943382e+00,7.998413501406653747e-01,4.000000000000000222e-01,4.000000000000000222e-01
-5.237892292511189041e+00,7.117165909173684968e-01,4.000000000000000222e-01,4.000000000000000222e-01
-5.184593481753152489e+00,6.271043277797410109e-01,4.000000000000000222e-01,4.000000000000000222e-01
-5.125521106991508979e+00,5.464169505723159848e-01,4.000000000000000222e-01,4.000000000000000222e-01
-5.060963079769195794e+00,4.700477197045928035e-01,4.000000000000000222e-01,4.000000000000000222e-01
-4.991234048028733383e+00,3.983688495435845356e-01,4.000000000000000222e-01,4.000000000000000222e-01
-4.916673862560197783e+00,3.317296939275339307e-01,4.000000000000000222e-01,4.000000000000000222e-01
-4.837645920596406413e+00,2.704550448029748311e-01,4.000000000000000222e-01,4.000000000000000222e-01
-4.754535394709908935e+00,2.148435441880546248e-01,4.000000000000000222e-01,4.000000000000000222e-01
-4.667747355338801363e+00,1.651662475159939025e-01,4.000000000000000222e-01,4.000000000000000222e-01
-4.577704797235167433e+00,1.216652317640712355e-01,4.000000000000000222e-01,4.000000000000000222e-01
-4.484846575171149041e+00,8.455268083037033311e-02,4.000000000000000222e-01,4.000000000000000222e-01
-4.389625275016099337e+00,5.400885750426501902e-02,4.000000000000000222e-01,4.000000000000000222e-01
-4.292504970410517373e+00,3.018494906654897031e-02,4.000000000000000222e-01,4.000000000000000222e-01
-4.193959101360380082e+00,1.318837558462987967e-02,4.000000000000000222e-01,4.000000000000000222e-01
-4.094467640542198694e+00,3.134555650013975178e-03,4.000000000000000222e-01,4.000000000000000222e-01
-3.994516715616414970e+00,-5.015872830578014890e-05,4.000000000000000222e-01,4.000000000000000222e-01
-3.894517355763489785e+00,1.343999074125225683e-05,4.000000000000000222e-01,4.000000000000000222e-01
-3.794517184236596563e+00,-3.601234667011693293e-06,4.000000000000000222e-01,4.000000000000000222e-01
-3.694517230197086999e+00,9.649479192115474744e-07,4.000000000000000222e-01,4.000000000000000222e-01
-3.594517217882015725e+00,-2.585570172177686097e-07,4.000000000000000222e-01,4.000000000000000222e-01
-3.494517221181829392e+00,6.928014247620022350e-08,4.000000000000000222e-01,4.000000000000000222e-01
-3.394517220297645466e+00,-1.856355967048053810e-08,4.000000000000000222e-01,4.000000000000000222e-01
-3.294517220534559865e+00,4.974089422113825764e-09,4.000000000000000222e-01,4.000000000000000222e-01
-3.194517220471077223e+00,-1.332804601742730385e-09,4.000000000000000222e-01,4.000000000000000222e-01
-3.094517220488092857e+00,3.571226009294647574e-10,4.000000000000000222e-01,4.000000000000000222e-01
-2.994517220483533304e+00,-9.569198606275867511e-11,4.000000000000000222e-01,4.000000000000000222e-01
-2.894517220484753128e+00,2.563935907403154981e-11,4.000000000000000222e-01,4.000000000000000222e-01
-2.794517220484424413e+00,-6.871234640761558864e-12,4.000000000000000222e-01,4.000000000000000222e-01
-2.694517220484510922e+00,1.839994921765078513e-12,4.000000000000000222e-01,4.000000000000000222e-01
-2.594517220484493070e+00,-4.941297734042019982e-13,4.000000000000000222e-01,4.000000000000000222e-01
-2.494517220484497866e+00,1.313392848909133302e-13,4.000000000000000222e-01,4.000000000000000222e-01
-2.394517220484494668e+00,-3.621241297576190053e-14,4.000000000000000222e-01,4.000000000000000222e-01
-2.294517220484493691e+00,8.725160340256266102e-15,4.000000000000000222e-01,4.000000000000000222e-01
-2.194517220484492270e+00,-3.273594912708603926e-15,4.000000000000000222e-01,4.000000000000000222e-01
-2.094517220484497955e+00,-1.630707243438761935e-17,4.000000000000000222e-01,4.000000000000000222e-01
-1.994517220484496534e+00,-8.468630361341374990e-16,4.000000000000000222e-01,4.000000000000000222e-01
-1.894517220484495112e+00,-5.820868771769268759e-16,4.000000000000000222e-01,4.000000000000000222e-01
-1.794517220484493691e+00,-6.107954048734881325e-16,4.000000000000000222e-01,4.000000000000000222e-01
-1.694517220484492270e+00,-5.608973086119225147e-16,4.000000000000000222e-01,4.000000000000000222e-01
-1.594517220484497955e+00,-5.319410215290958676e-16,4.000000000000000222e-01,4.000000000000000222e-01
-1.494517220484496534e+00,-4.978241216894461287e-16,4.000000000000000222e-01,4.000000000000000222e-01
-1.394517220484495112e+00,-4.634078636983433768e-16,4.000000000000000222e-01,4.000000000000000222e-01
-1.294517220484493691e+00,-4.353496510698733032e-16,4.000000000000000222e-01,4.000000000000000222e-01
-1.194517220484492270e+00,-3.821586151423250366e-16,4.000000000000000222e-01,4.000000000000000222e-01
-1.094517220484497955e+00,-4.231408270484577018e-16,4.000000000000000222e-01,4.000000000000000222e-01
-9.945172204844965336e-01,-1.125628709189492699e-16,4.000000000000000222e-01,4.000000000000000222e-01
-8.945172204844951125e-01,-1.114052339098327845e-15,4.000000000000000222e-01,4.000000000000000222e-01
-7.945172204844936914e-01,2.781167721922208103e-15,4.000000000000000222e-01,4.000000000000000222e-01
-6.945172204844923813e-01,-1.159838290954801742e-14,4.000000000000000222e-01,4.000000000000000222e-01
-5.945172204844975106e-01,4.222443969974373491e-14,4.000000000000000222e-01,4.000000000000000222e-01
-4.945172204844981434e-01,-1.584874599615237494e-13,4.000000000000000222e-01,4.000000000000000222e-01
-3.945172204844891728e-01,5.907371562186912738e-13,4.000000000000000222e-01,4.000000000000000222e-01
-2.945172204845158959e-01,-2.205249568696468401e-12,4.000000000000000222e-01,4.000000000000000222e-01
-1.945172204844094477e-01,8.229672554928381135e-12,4.000000000000000222e-01,4.000000000000000222e-01
-9.451722048480711014e-02,-3.071382937451060094e-11,4.000000000000000222e-01,4.000000000000000222e-01
