# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
6.000000000000000000e+00;5.091380638949640769e-01;2.951520577462653616e+00;2.791818267637683260e+00;-6.993352991378037897e-01;4.000000000000000000e+00;0.000000000000000000e+00
6.100000000000000533e+00;4.164465342252789970e-01;2.989047652086931794e+00;2.721990358409541955e+00;-6.981751107555812519e-01;4.000000000000000000e+00;0.000000000000000000e+00
6.200000000000000178e+00;3.265991729037189262e-01;3.032950375944922339e+00;2.652163157274528338e+00;-6.984779460971310971e-01;4.000000000000000000e+00;0.000000000000000000e+00
6.300000000000000711e+00;2.400338850000803270e-01;3.083014829817008362e+00;2.582335768483597249e+00;-6.983993473633179905e-01;4.000000000000000000e+00;0.000000000000000000e+00
6.400000000000000355e+00;1.571725791590188603e-01;3.138996990017008937e+00;2.512508429106522279e+00;-6.984196228575539900e-01;4.000000000000000000e+00;0.000000000000000000e+00
6.500000000000000000e+00;7.841911126882288030e-02;3.200624010603954073e+00;2.442681076806658691e+00;-6.984144268373071451e-01;4.000000000000000000e+00;0.000000000000000000e+00
6.600000000000000533e+00;4.157316117120332839e-03;3.267595527837030112e+00;2.372853727861360618e+00;-6.984157488768542033e-01;4.000000000000000000e+00;0.000000000000000000e+00
6.700000000000000178e+00;-6.525086337301194694e-02;3.339585131035825771e+00;2.303026378052357437e+00;-6.984154151810479938e-01;4.000000000000000000e+00;0.000000000000000000e+00
6.800000000000000711e+00;-1.294671402086716439e-01;3.416241951576554747e+00;2.233199028463711766e+00;-6.984154986543610333e-01;4.000000000000000000e+00;0.000000000000000000e+00
6.900000000000000355e+00;-1.881785320966276598e-01;3.497192373498384743e+00;2.163371678819425714e+00;-6.984154779883547937e-01;4.000000000000000000e+00;0.000000000000000000e+00
7.000000000000000000e+00;-2.410988868808104646e-01;3.582041854321430741e+00;2.093544329189023667e+00;-6.984154830431877903e-01;4.000000000000000000e+00;0.000000000000000000e+00
7.100000000000000533e+00;-2.879702772129833499e-01;3.670376848036965622e+00;2.023716979555207907e+00;-6.984154818246527396e-01;4.000000000000000000e+00;0.000000000000000000e+00
7.200000000000000178e+00;-3.285642576591461528e-01;3.761766820669726563e+00;1.953889629922221038e+00;-6.984154821131611790e-01;4.000000000000000000e+00;0.000000000000000000e+00
7.300000000000000711e+00;-3.626829781146930776e-01;3.855766348650797148e+00;1.884062280289039215e+00;-6.984154820463308599e-01;4.000000000000000000e+00;0.000000000000000000e+00
7.400000000000000355e+00;-3.901601481016649386e-01;3.951917289756926799e+00;1.814234930655902023e+00;-6.984154820614661974e-01;4.000000000000000000e+00;0.000000000000000000e+00
7.500000000000000000e+00;-4.108618472482368777e-01;4.049751016040004536e+00;1.744407581022756837e+00;-6.984154820580901202e-01;4.000000000000000000e+00;0.000000000000000000e+00
7.600000000000000533e+00;-4.246871780002617336e-01;4.148790697862405175e+00;1.674580231389617202e+00;-6.984154820588103219e-01;4.000000000000000000e+00;0.000000000000000000e+00
7.700000000000000178e+00;-4.315687573836278768e-01;4.248553627906445307e+00;1.604752881756475347e+00;-6.984154820587000767e-01;4.000000000000000000e+00;0.000000000000000000e+00
7.800000000000000711e+00;-4.314730454206495702e-01;4.348553573830915120e+00;1.534925532123333713e+00;-6.984154820587132884e-01;4.000000000000000000e+00;0.000000000000000000e+00
7.900000000000000355e+00;-4.244005085998232008e-01;4.448303148108143645e+00;1.465098182490195189e+00;-6.984154820587764601e-01;4.000000000000000000e+00;0.000000000000000000e+00
8.000000000000000000e+00;-4.103856176022184776e-01;4.547316183491306951e+00;1.395270832857055998e+00;-6.984154820581640610e-01;4.000000000000000000e+00;0.000000000000000000e+00
8.099999999999999645e+00;-3.894966792955865120e-01;4.645110102534232510e+00;1.325443483223922359e+00;-6.984154820614257853e-01;4.000000000000000000e+00;0.000000000000000000e+00
8.200000000000001066e+00;-3.618355038150261604e-01;4.741208269614964443e+00;1.255616133590774730e+00;-6.984154820463182034e-01;4.000000000000000000e+00;0.000000000000000000e+00
8.300000000000000711e+00;-3.275369083528161251e-01;4.835142313999559072e+00;1.185788783957686832e+00;-6.984154821131869362e-01;4.000000000000000000e+00;0.000000000000000000e+00
8.400000000000000355e+00;-2.867680600758746867e-01;4.926454412623960444e+00;1.115961434324347801e+00;-6.984154818246655072e-01;4.000000000000000000e+00;0.000000000000000000e+00
8.500000000000000000e+00;-2.397276613734019568e-01;5.014699521467417043e+00;1.046134084692114330e+00;-6.984154830431311689e-01;4.000000000000000000e+00;0.000000000000000000e+00
8.599999999999999645e+00;-1.866449814056903578e-01;5.099447544643745722e+00;9.763067350551544177e-01;-6.984154779884382824e-01;4.000000000000000000e+00;0.000000000000000000e+00
8.700000000000001066e+00;-1.277787386742267051e-01;5.180285430632324051e+00;9.064793854380041038e-01;-6.984154986542955301e-01;4.000000000000000000e+00;0.000000000000000000e+00
8.800000000000000711e+00;-6.341584005930932244e-02;5.256819185455276155e+00;8.366520357390440088e-01;-6.984154151810709754e-01;4.000000000000000000e+00;0.000000000000000000e+00
8.900000000000000355e+00;6.130017529069262984e-03;5.328675792901171882e+00;7.668246863740173502e-01;-6.984157488769275890e-01;4.000000000000000000e+00;0.000000000000000000e+00
9.000000000000000000e+00;8.051987607165754512e-02;5.395505032767912823e+00;6.969973356597916059e-01;-6.984144268370641173e-01;4.000000000000000000e+00;0.000000000000000000e+00
9.099999999999999645e+00;1.593911684799483308e-01;5.456981187009083634e+00;6.271699903484165839e-01;-6.984196228579070409e-01;4.000000000000000000e+00;0.000000000000000000e+00
9.200000000000001066e+00;2.423594857039099992e-01;5.512804630208035128e+00;5.573426235724755484e-01;-6.983993473630530913e-01;4.000000000000000000e+00;0.000000000000000000e+00
9.300000000000000711e+00;3.290204502947517984e-01;5.562703278713144961e+00;4.875153414606339664e-01;-6.984779460972586618e-01;4.000000000000000000e+00;0.000000000000000000e+00
9.400000000000000355e+00;4.189516872912565359e-01;5.606433959072296247e+00;4.176877276004046791e-01;-6.981751107555260738e-01;4.000000000000000000e+00;0.000000000000000000e+00
9.500000000000000000e+00;5.117148828237624292e-01;5.643783433289029539e+00;3.478614057040252949e-01;-6.993352991377241867e-01;4.000000000000000000e+00;0.000000000000000000e+00
9.600000000000001421e+00;6.068579204024586726e-01;5.674570042334715403e+00;2.780300813818306627e-01;-6.949150457252769586e-01;4.000000000000000000e+00;0.000000000000000000e+00
9.700000000000001066e+00;7.039170844779510938e-01;5.698642309283184382e+00;2.082180198411352767e-01;-7.116735928551749524e-01;4.000000000000000000e+00;0.000000000000000000e+00
9.800000000000000711e+00;8.024193205342495805e-01;5.715888296947392533e+00;1.383321746676396680e-01;-6.485061878483557862e-01;4.000000000000000000e+00;0.000000000000000000e+00
9.900000000000000355e+00;9.018845406987119340e-01;5.726203605094283944e+00;6.872770644586283229e-02;-8.857987591551260698e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.000000000000000000e+01;1.001827963631727991e+00;5.729614814833348113e+00;3.492730861638287942e-02;-2.210194019852067393e-14;4.000000000000000000e+00;0.000000000000000000e+00
1.010000000000000142e+01;1.101762477291787334e+00;5.733187643684478196e+00;7.093843132577737354e-02;8.857987591551640394e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.020000000000000107e+01;1.201201013060087641e+00;5.743781798170790154e+00;1.409752360197820964e-01;6.485061878483099340e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.030000000000000071e+01;1.299658919653531752e+00;5.761272440909652737e+00;2.107463394803943402e-01;7.116735928553240553e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.040000000000000036e+01;1.396656325255901221e+00;5.785594148591672869e+00;2.805887163506821103e-01;6.949150457251139779e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.050000000000000000e+01;1.491720476354508662e+00;5.816623012324510178e+00;3.504120722501512519e-01;6.993352991376575734e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.060000000000000142e+01;1.584388041883097786e+00;5.854209254534663565e+00;4.202404775194659714e-01;6.981751107558797909e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.070000000000000107e+01;1.674207371440889380e+00;5.898169291032228756e+00;4.900675497121284585e-01;6.984779460968606468e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.080000000000000071e+01;1.760740696581504894e+00;5.948288972462414392e+00;5.598949718220220806e-01;6.983993473633892668e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.090000000000000036e+01;1.843566264442917380e+00;6.004323992793199061e+00;6.297223026441138849e-01;6.984196228576321497e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.100000000000000000e+01;1.922280393319415692e+00;6.066001251976992137e+00;6.995496571252788343e-01;6.984144268371589304e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.110000000000000142e+01;1.996499440156951355e+00;6.133020140471721504e+00;7.693770055185712442e-01;6.984157488769296984e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.120000000000000107e+01;2.065861670382542759e+00;6.205054016968074571e+00;8.392043554660086890e-01;6.984154151810879618e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.130000000000000071e+01;2.130029020954427033e+00;6.281751796991876802e+00;9.090317050202070259e-01;6.984154986543097410e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.140000000000000036e+01;2.188688748040046317e+00;6.362739664968874997e+00;9.788590546728960229e-01;6.984154779884725883e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.150000000000000000e+01;2.241554951291308662e+00;6.447622895906805596e+00;1.048686404301196085e+00;6.984154830430286953e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.160000000000000142e+01;2.288369967287977591e+00;6.535987779304274881e+00;1.118513753935458155e+00;6.984154818247393370e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.170000000000000107e+01;2.328905625357721831e+00;6.627403635506992963e+00;1.188341103568288037e+00;6.984154821131437485e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.180000000000000071e+01;2.362964359652120816e+00;6.721424914792757832e+00;1.258168453201451431e+00;6.984154820463571722e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.190000000000000036e+01;2.390380172058484742e+00;6.817593368925077613e+00;1.327995802834537109e+00;6.984154820614115744e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.200000000000000000e+01;2.411019441254390827e+00;6.915440284599482013e+00;1.397823152467636332e+00;6.984154820581306433e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.210000000000000142e+01;2.424781573961694470e+00;7.014488767894857979e+00;1.467650502100737553e+00;6.984154820588305279e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.220000000000000107e+01;2.431599495225882368e+00;7.114256068596207072e+00;1.537477851733837220e+00;6.984154820586767620e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.230000000000000071e+01;2.431439975331217695e+00;7.214255933060267800e+00;1.607305201366929337e+00;6.984154820586698786e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.240000000000000036e+01;2.424303791758311011e+00;7.314000974156400048e+00;1.677132551000024563e+00;6.984154820588253099e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.250000000000000000e+01;2.410225725394774976e+00;7.413005046731957037e+00;1.746959900633125562e+00;6.984154820584056456e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.260000000000000142e+01;2.389274391017427668e+00;7.510785617024401617e+00;1.816787250266215459e+00;6.984154820600295688e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.270000000000000107e+01;2.361551902872244479e+00;7.606866114471966256e+00;1.886614599899310907e+00;6.984154820523845730e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.280000000000000071e+01;2.327193376981986805e+00;7.700778254460364458e+00;1.956441949532368385e+00;6.984154820865902114e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.290000000000000036e+01;2.286366272607206707e+00;7.792064320684891854e+00;2.026269299165632809e+00;6.984154819394995384e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.300000000000000000e+01;2.239269576070251677e+00;7.880279396003594172e+00;2.096096648797979078e+00;6.984154825587471915e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.310000000000000142e+01;2.186132830920229697e+00;7.964993530909923791e+00;2.165923998434196029e+00;6.984154799955444304e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.320000000000000107e+01;2.127215019165747290e+00;8.045793839051031071e+00;2.235751348054316523e+00;6.984154904557429155e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.330000000000000071e+01;2.062803299028331594e+00;8.122286509597120840e+00;2.305578697740469529e+00;6.984154482717584989e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.340000000000000036e+01;1.993211605367873229e+00;8.194098726583453285e+00;2.375406047158766576e+00;6.984156166772336194e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.350000000000000000e+01;1.918779119604113514e+00;8.260880486135031120e+00;2.445233397652928797e+00;6.984149502916341401e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.360000000000000142e+01;1.839868616581551874e+00;8.322306301721093647e+00;2.515060743863032577e+00;6.984175665601357608e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.370000000000000107e+01;1.756864696472695275e+00;8.378076792876099077e+00;2.584888107000851143e+00;6.984073675936703918e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.380000000000000071e+01;1.670171910195175302e+00;8.427920135540857061e+00;2.654715403718764133e+00;6.984468684219193868e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.390000000000000036e+01;1.580212788013283687e+00;8.471593420021022780e+00;2.724542959376728746e+00;6.982948025242334822e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.400000000000000000e+01;1.487425778923004538e+00;8.508883710284493418e+00;2.794369511591630495e+00;6.988769071519497222e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.410000000000000142e+01;1.392263118423045398e+00;8.539609550606133581e+00;2.864199930401283734e+00;6.966607201022338991e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.420000000000000107e+01;1.295188606625769179e+00;8.563620086289496669e+00;2.934015530141842909e+00;7.050558051051402098e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.430000000000000071e+01;1.196675414516684466e+00;8.580802433338202917e+00;3.003887631126141766e+00;6.734256878196872576e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.440000000000000036e+01;1.097203526642036353e+00;8.591057273286342166e+00;3.073545037879375830e+00;7.920946274530370479e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.450000000000000000e+01;9.972583450557348517e-01;8.594393273287330715e+00;3.125076629405565853e+00;3.491544545250278020e-01;4.000000000000000000e+00;0.000000000000000000e+00
1.460000000000000142e+01;8.972586812987657368e-01;8.594359867485845683e+00;-3.141470379720147754e+00;-9.360502741632062418e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.470000000000000107e+01;7.972585912027171373e-01;8.594368818543376420e+00;3.141559890456148807e+00;2.507905186221591129e-02;4.000000000000000000e+00;0.000000000000000000e+00
1.480000000000000071e+01;6.972586153438810053e-01;8.594366420114738503e+00;-3.141583874730915049e+00;-6.720102872004201852e-03;4.000000000000000000e+00;0.000000000000000000e+00
1.490000000000000036e+01;5.972586088752761535e-01;8.594367062771755883e+00;3.141590301301898425e+00;1.800632857860866255e-03;4.000000000000000000e+00;0.000000000000000000e+00
1.500000000000000000e+01;4.972586106085340463e-01;8.594366890572327833e+00;-3.141592023296133629e+00;-4.824790821570639344e-04;4.000000000000000000e+00;0.000000000000000000e+00
1.510000000000000142e+01;3.972586101441075157e-01;8.594366936713024430e+00;3.141592484703128907e+00;1.292798115235341836e-04;4.000000000000000000e+00;0.000000000000000000e+00
1.520000000000000107e+01;2.972586102685502718e-01;8.594366924349660763e+00;-3.141592608336747361e+00;-3.464042604573858554e-05;4.000000000000000000e+00;0.000000000000000000e+00
1.530000000000000071e+01;1.972586102352064108e-01;8.594366927662415279e+00;3.141592641464274749e+00;9.281873829066942554e-06;4.000000000000000000e+00;0.000000000000000000e+00
1.540000000000000036e+01;9.725861024414134137e-02;8.594366926774764437e+00;-3.141592650340765402e+00;-2.487070622260843613e-06;4.000000000000000000e+00;0.000000000000000000e+00
1.550000000000000000e+01;-2.741389758252317163e-03;8.594366927012609736e+00;3.141592652719207734e+00;6.664085629221015810e-07;4.000000000000000000e+00;0.000000000000000000e+00
1.560000000000000142e+01;-1.027413897576122670e-01;8.594366926948881158e+00;-3.141592653356529041e+00;-1.785636363956852869e-07;4.000000000000000000e+00;0.000000000000000000e+00
1.570000000000000107e+01;-2.027413897577838020e-01;8.594366926965957276e+00;3.141592653527293777e+00;4.784598216034577013e-08;4.000000000000000000e+00;0.000000000000000000e+00
1.580000000000000071e+01;-3.027413897577372892e-01;8.594366926961381381e+00;-3.141592653573038518e+00;-1.282029228161676836e-08;4.000000000000000000e+00;0.000000000000000000e+00
1.590000000000000036e+01;-4.027413897577493684e-01;8.594366926962607067e+00;3.141592653585309591e+00;3.435186963542295618e-09;4.000000000000000000e+00;0.000000000000000000e+00
1.600000000000000000e+01;-5.027413897577456270e-01;8.594366926962278441e+00;-3.141592653588585193e+00;-9.204555727376853021e-10;4.000000000000000000e+00;0.000000000000000000e+00
1.610000000000000142e+01;-6.027413897577461599e-01;8.594366926962365483e+00;3.141592653589473372e+00;2.466353273951543484e-10;4.000000000000000000e+00;0.000000000000000000e+00
1.619999999999999929e+01;-7.027413897577439172e-01;8.594366926962342390e+00;-3.141592653589714956e+00;-6.608573684384149906e-11;4.000000000000000000e+00;0.000000000000000000e+00
1.630000000000000071e+01;-8.027413897577453383e-01;8.594366926962349496e+00;3.141592653589764694e+00;1.770761998015774538e-11;4.000000000000000000e+00;0.000000000000000000e+00
